Country,YearMon,Region,Load,NetIM,Nuclear,NRenew,Renew,DAPrice,treat,AvgTemp,MaxTemp,MinTemp,winter,summer,Population,HDD,CDD,MarketIDX,CPI,GDP
CH,Sep 2019,CWE,4802.63866,0,2170.021222,2170.021222,3145.612411,37.43647222222222,1,14.24,19.187037037037037,9.752222222222223,1,0,8670300,NA,NA,NA,101.56,NA
CH,Oct 2019,CWE,5280.16229,0,2435.644152,2435.644152,3184.942512,39.97977150537634,1,10.644086021505377,14.585663082437277,7.097132616487456,1,0,8670300,NA,NA,NA,101.37,164537.3
CH,Nov 2019,CWE,5568.89303,0,2369.589397,2369.589397,3064.741777,45.94852777777778,1,3.8555555555555556,6.7192592592592595,1.2444444444444445,1,0,8670300,NA,NA,NA,100.92,NA
CH,Dec 2019,CWE,5783.62454,0,2250.394771,2250.394771,2954.507503,40.84326612903226,1,2.6408602150537637,5.689964157706093,-0.3204301075268817,1,0,8670300,NA,NA,NA,101.17,NA
CH,Jan 2020,CWE,5939.40129,0,2191.071532,2191.071532,3290.734845,42.55724462365591,1,1.4082437275985664,5.307168458781362,-2.066308243727599,1,0,8670300,NA,NA,NA,100.8,165879.4
CH,Feb 2020,CWE,5441.5417,0,2048.791722,2048.791722,2859.482431,34.117629310344824,1,4.310727969348659,9.006896551724138,0.13141762452107278,1,0,8670300,NA,NA,NA,100.7,NA
CH,Mar 2020,CWE,5506.66834,0,2190.511645,2190.511645,2892.465214,26.131129032258066,1,4.3845878136200716,8.938709677419356,0.1516129032258065,0,1,8670300,NA,NA,NA,100.78,NA
CH,Apr 2020,CWE,4596.88045,0,1980.475513,1980.475513,2399.841636,17.183138888888887,1,10.158888888888889,15.994074074074074,4.3566666666666665,0,1,8670300,NA,NA,NA,100.87,154698.3
CH,May 2020,CWE,4883.09096,0,1952.350558,1952.350558,3331.041091,16.86393817204301,1,12.454480286738352,17.422222222222224,7.203584229390682,0,1,8670300,NA,NA,NA,100.65,NA
CH,Jun 2020,CWE,4735.92383,0,1473.020421,1473.020421,3832.650514,25.712069444444445,1,14.792222222222223,19.502222222222223,10.406666666666668,0,1,8670300,NA,NA,NA,100.53,NA
CH,Jul 2020,CWE,4736.07973,0,1222.65283,1222.65283,4731.99078,32.81716397849463,1,18.483870967741936,23.910035842293908,13.009318996415772,0,1,8670300,NA,NA,NA,100.63,163683.9
CH,Aug 2020,CWE,4877.88473,0,1625.05714,1625.05714,4053.1099639999998,35.52837365591398,1,18.101792114695343,23.47383512544803,13.166666666666668,0,1,8670300,NA,NA,NA,100.54,NA
CH,Sep 2020,CWE,4835.76999,0,2065.900467,2065.900467,3340.069303,45.889833333333335,1,14.47888888888889,19.52777777777778,10.181111111111111,1,0,8670300,NA,NA,NA,100.44,NA
CH,Oct 2020,CWE,5463.98121,0,2155.597881,2155.597881,3098.886509,38.20896505376344,1,7.751612903225807,11.54551971326165,4.4,1,0,8670300,NA,NA,NA,100.45,163936.4
CH,Nov 2020,CWE,5431.91547,0,2107.050647,2107.050647,2907.425577,41.49175,1,5.197037037037037,8.894444444444446,1.9862962962962964,1,0,8670300,NA,NA,NA,100.09,NA
CH,Dec 2020,CWE,5970.04038,0,1975.732025,1975.732025,2824.31357,51.36385752688172,1,1.1727598566308244,3.745161290322581,-1.560215053763441,1,0,8670300,NA,NA,NA,100.19,NA
CH,Jan 2021,CWE,6250.07973,0,2124.963413,2124.963413,3295.835975,60.48057795698925,1,-0.6781362007168459,1.8741935483870968,-3.3451612903225807,1,0,8670300,NA,NA,NA,100.24,161849.8
CH,Feb 2021,CWE,5375.86453,0,1933.222966,1933.222966,2824.569012,53.87540178571429,1,3.196825396825397,7.275396825396826,-0.6646825396825398,1,0,8670300,NA,NA,NA,100.32,NA
CH,Mar 2021,CWE,5254.33397,0,2172.902522,2172.902522,2606.956226,56.17493279569892,1,3.9620071684587814,8.720430107526882,-0.5412186379928315,0,1,8670300,NA,NA,NA,100.53,NA
CH,Apr 2021,CWE,5110.31325,0,2107.140208,2107.140208,2373.739574,63.67180555555556,1,6.042222222222223,11.04962962962963,1.1140740740740742,0,1,8670300,NA,NA,NA,100.79,165393.2
CH,May 2021,CWE,5185.31305,0,1576.873825,1576.873825,3108.732687,57.79576612903226,1,9.161290322580646,13.787096774193548,4.577777777777778,0,1,8670300,NA,NA,NA,100.99,NA
CH,Jun 2021,CWE,4812.29098,0,618.992636,618.992636,4733.276301,73.61009722222222,1,17.046666666666667,22.31962962962963,12.24,0,1,8670300,NA,NA,NA,101,NA
CH,Jul 2021,CWE,4390.91002,0,1235.185625,1235.185625,4516.89557,80.89900537634409,1,16.673118279569895,21.427956989247313,12.357347670250897,0,1,8670300,NA,NA,NA,101.12,171490.7
CH,Aug 2021,CWE,4772.91043,0,1019.765207,1019.765207,4215.453609,82.65998655913978,1,15.996057347670252,20.81362007168459,11.633333333333335,0,1,8670300,NA,NA,NA,101.33,NA
CH,Sep 2021,CWE,4833.62548,0,1098.14209,1098.14209,2931.130028,138.21255555555555,1,14.625925925925927,19.55925925925926,10.367777777777778,1,0,8670300,NA,NA,NA,101.29,NA
CH,Oct 2021,CWE,5333.87309,0,1256.841182,1256.841182,2417.531228,198.32283602150537,1,8.267383512544804,12.963082437275986,4.21326164874552,1,0,8670300,NA,NA,NA,101.71,177433.7
CH,Nov 2021,CWE,5870.18711,0,1210.845289,1210.845289,2864.973546,226.987125,1,3.171851851851852,6.125925925925927,0.392962962962963,1,0,8670300,NA,NA,NA,101.57,NA
CH,Dec 2021,CWE,6336.34708,1.732,2035.554104,2035.554104,2605.66153,281.927288590604,1,1.0971326164874553,3.917562724014337,-1.7587813620071686,1,0,8670300,NA,NA,NA,101.53,NA
CH,Jan 2022,CWE,6246.013,1203.498,0,2245.805,947.044,219.47720430107526,1,0.310752688172043,4.1369175627240145,-3.002508960573477,1,0,8670300,NA,NA,NA,101.69,183317.7
CH,Feb 2022,CWE,5532.321,1427.97,0,2024.185,732.246,208.7084226190476,1,2.636904761904762,7.0321428571428575,-1.4896825396825397,1,0,8670300,NA,NA,NA,102.25,NA
CH,Mar 2022,CWE,5567.197,1033.788,0,2236.681,854.252,306.0929032258064,1,4.908960573476703,10.33405017921147,-0.13046594982078857,0,1,8670300,NA,NA,NA,102.73,NA
CH,Apr 2022,CWE,4983.853,207.637,0,2137.673,915.703,227.19929166666665,1,7.446296296296297,12.322222222222223,2.611111111111111,0,1,8670300,NA,NA,NA,103.15,187100.7
CH,May 2022,CWE,4676.216,-530.24,0,1682.402,1324.627,197.0873252688172,0,14.270250896057348,19.456272401433694,9.186379928315413,0,1,8670300,NA,NA,NA,103.72,NA
CH,Jun 2022,CWE,4973.912,-77.445,0,757.136,1607.863,255.18404166666667,0,18.0762962962963,23.720000000000002,12.452592592592593,0,1,8670300,NA,NA,NA,104.27,NA
CH,Jul 2022,CWE,4843.718,-956.458,0,1742.889,1766.428,383.26880376344087,0,20.131182795698926,26.184587813620073,13.963440860215055,0,1,8670300,NA,NA,NA,104.42,NA
CH,Aug 2022,CWE,4777.262,-707.259,0,2008.65,1526.227,488.1365188172043,0,19.11541218637993,24.98709677419355,13.638709677419355,0,1,8670300,NA,NA,NA,104.72,NA
CH,Sep 2022,CWE,4968.41,-159.871,0,2051.5,1073.238,403.79091666666665,0,NA,17.441111111111113,8.858518518518519,1,0,8670300,NA,NA,NA,104.53,NA
CH,Oct 2022,CWE,3020.196,129.867,0,1290.567,407.614,225.38299559471366,0,NA,NA,NA,NA,NA,8670300,NA,NA,NA,NA,NA
CZ,Jan 2019,CEE,6528.12452,-1182.87782,2582.60485,4469.437355,703.192965,55.38225806451613,1,1.638709677419355,NA,NA,1,0,10701777,596.09,0,NA,106.5,NA
CZ,Feb 2019,CEE,5707.42991,-1303.472,2457.3436,3888.31486,699.765,45.10177083333333,1,4.603571428571429,NA,NA,1,0,10701777,431.64,0,NA,106.8,NA
CZ,Mar 2019,CEE,5832.22147,-890.69362,2175.15796,3709.52169,925.60347,33.02975806451613,1,8.716129032258065,NA,NA,0,1,10701777,354,0,NA,107,NA
CZ,Apr 2019,CEE,5325.40695,-943.35121,2111.92459,3310.682035,918.219975,38.011430555555556,1,12.443333333333333,NA,NA,0,1,10701777,243.49,0,NA,107.1,NA
CZ,May 2019,CEE,5395.60032,-1132.39367,2746.15554,3008.532675,828.502995,37.873548387096776,1,13.819354838709678,NA,NA,0,1,10701777,204.3,0,NA,107.8,NA
CZ,Jun 2019,CEE,5060.18601,-619.09481,2218.77823,2641.63297,873.4721499999999,33.84331944444445,1,24.51,NA,NA,0,1,10701777,0.25,18.87,NA,108,NA
CZ,Jul 2019,CEE,4987.27657,-279.00406,1781.54501,2729.460775,817.651755,42.04864247311828,1,22.261290322580646,NA,NA,0,1,10701777,11.58,16.22,NA,108.4,56738.1
CZ,Aug 2019,CEE,5055.29624,-929.64196,2098.09079,3160.46338,776.76681,39.77028225806452,1,22.00967741935484,NA,NA,0,1,10701777,1.87,3.87,NA,108.5,NA
CZ,Sep 2019,CEE,5113.5658,-1256.78273,2239.10144,3462.98367,732.47821,39.730333333333334,1,16.436666666666667,NA,NA,1,0,10701777,91.46,1.25,NA,108,NA
CZ,Oct 2019,CEE,5589.95352,-1679.75154,2806.31907,3713.1853849999998,735.934145,38.72966397849462,1,NA,NA,NA,NA,NA,10701777,221.64,0,NA,108.5,57561.4
CZ,Nov 2019,CEE,5757.62658,-1307.08769,2772.86034,3763.75014,615.56804,41.7260775862069,1,7.816666666666667,NA,NA,1,0,10701777,358.18,0,NA,108.6,NA
CZ,Dec 2019,CEE,5794.65765,-1178.9711,2585.16226,3844.34489,637.75405,37.26920698924731,1,4.822580645161291,NA,NA,1,0,10701777,483.57,0,NA,108.8,NA
CZ,Jan 2020,CEE,6392.68145,-814.19048,2413.68611,4248.207975,632.411755,41.811236559139786,1,3.532258064516129,NA,NA,1,0,10701777,537.53,0,71.1,110.5,56804.6
CZ,Feb 2020,CEE,5860.95759,-630.45729,2287.76009,3548.46827,730.31812,30.537887931034483,1,6.879310344827586,NA,NA,1,0,10701777,393.32,0,NA,110.8,NA
CZ,Mar 2020,CEE,5882.46162,-458.16495,2137.3844,3388.494275,880.735565,25.414771505376343,1,6.87741935483871,NA,NA,0,1,10701777,407.53,0,NA,110.8,NA
CZ,Apr 2020,CEE,4723.51121,-365.72896,1756.67005,2502.738775,893.970055,19.243861111111112,1,12.583333333333334,NA,NA,0,1,10701777,253.68,0,NA,110.6,49470.7
CZ,May 2020,CEE,4722.56831,-769.45951,2518.60115,2223.49336,814.751,18.096465053763442,1,14.325806451612904,NA,NA,0,1,10701777,195.47,0,NA,111.1,NA
CZ,Jun 2020,CEE,4707.5326000000005,-906.37111,2339.91719,2479.40124,858.46323,26.342930555555554,1,19.506666666666668,NA,NA,0,1,10701777,33.68,0.12,NA,111.7,NA
CZ,Jul 2020,CEE,4757.19021,-531.04262,2108.21452,2335.742745,906.094395,32.76584677419355,1,21.57741935483871,NA,NA,0,1,10701777,20.01,1.13,NA,112.3,54558.3
CZ,Aug 2020,CEE,4856.45191,-1161.79337,2615.44952,2607.0419,863.09197,34.58119623655914,1,22.07741935483871,NA,NA,0,1,10701777,4.77,4.83,NA,112.3,NA
CZ,Sep 2020,CEE,5011.2202800000005,-1019.70276,2692.11891,2562.163205,841.159375,44.89340277777778,1,17.283333333333335,NA,NA,1,0,10701777,84.1,0,NA,111.6,NA
CZ,Oct 2020,CEE,5555.39401,-860.50431,2564.27173,3094.93627,819.28862,36.35493279569892,1,11.796774193548387,NA,NA,1,0,10701777,249.53,0,NA,111.7,55182.5
CZ,Nov 2020,CEE,5850.64308,-1186.27599,2349.1202,3959.687975,796.003745,41.21471264367816,1,6.566666666666667,NA,NA,1,0,10701777,404.65,0,NA,111.6,NA
CZ,Dec 2020,CEE,5969.86463,-1046.0861,2568.69625,3790.796815,712.390085,51.49127688172043,1,4.554838709677419,NA,NA,1,0,10701777,494.37,0,NA,111.4,NA
CZ,Jan 2021,CEE,6376.21886,-1144.09912,2584.941,4237.07067,729.52669,56.15735215053763,1,1.870967741935484,NA,NA,1,0,10701777,575.58,0,NA,112.9,56614.3
CZ,Feb 2021,CEE,5968.88992,-647.16122,2331.66071,3501.1787,824.87665,50.676770833333336,1,1.3607142857142858,NA,NA,1,0,10701777,509.52,0,NA,113.1,NA
CZ,Mar 2021,CEE,6185.27881,-672.6671699999999,2457.26349,3552.900385,922.4969150000001,53.73635752688172,1,5.764516129032258,NA,NA,0,1,10701777,445.41,0,NA,113.3,NA
CZ,Apr 2021,CEE,5524.64145,-360.87284,2011.76242,3043.856485,885.182315,60.27701388888889,1,8.38,NA,NA,0,1,10701777,355.63,0,NA,114,59198.1
CZ,May 2021,CEE,5358.415,-27.73313,2302.51693,2108.206605,1026.449095,59.28520161290323,1,13.600000000000001,NA,NA,0,1,10701777,212.94,0,NA,114.1,NA
CZ,Jun 2021,CEE,5058.69279,-501.03211,2303.54473,2328.730915,942.508295,75.14163888888889,1,22.44666666666667,NA,NA,0,1,10701777,14.53,7.9,NA,114.5,NA
CZ,Jul 2021,CEE,4911.51535,-831.87302,1963.62099,2790.00401,1000.38034,84.99873655913979,1,21.858064516129033,NA,NA,0,1,10701777,4.34,1.76,NA,115.3,61211.1
CZ,Aug 2021,CEE,4900.36386,-768.21253,2214.7429,2585.52481,861.23444,84.99360215053764,1,19.04193548387097,NA,NA,0,1,10701777,37.93,1.1,NA,115.8,NA
CZ,Sep 2021,CEE,4976.19893,-1253.21165,2660.06328,2743.00787,816.33443,129.7106388888889,1,17.593333333333334,NA,NA,1,0,10701777,61.56,0,NA,116.1,NA
CZ,Oct 2021,CEE,5487.77435,-1872.7096999999999,2921.82351,3580.52661,833.57474,140.62444892473118,1,11.006451612903227,NA,NA,1,0,10701777,278.32,0,NA,117.1,61171.5
CZ,Nov 2021,CEE,5826.36018,-1723.82386,2714.07372,4139.347675,675.218515,180.30654166666667,1,6.323333333333334,NA,NA,1,0,10701777,417.02,0,NA,117,NA
CZ,Dec 2021,CEE,6064.81897,-1378.78005,2589.89583,4258.47827,651.42252,228.58809139784947,1,3.851612903225807,NA,NA,1,0,10701777,539.61,0,NA,117.4,NA
CZ,Jan 2022,CEE,6330.42587,-1096.50232,2589.09162,4035.640725,772.716975,179.7228494623656,1,3.8483870967741938,NA,NA,1,0,10701777,NA,NA,NA,122.8,66426.8
CZ,Feb 2022,CEE,5623.51648,-754.48625,2430.81067,3145.452445,778.289905,155.02738095238095,1,6.164285714285715,NA,NA,1,0,10701777,NA,NA,NA,124.4,NA
CZ,Mar 2022,CEE,6095.68835,-1485.03218,2598.02651,3978.558695,959.535705,259.82073924731185,1,6.561290322580645,NA,NA,0,1,10701777,NA,NA,NA,126.8,NA
CZ,Apr 2022,CEE,5416.37003,-594.59471,2409.70224,2674.988715,895.011515,174.35498611111112,1,9.383333333333335,NA,NA,0,1,10701777,NA,NA,NA,129.1,68085.3
CZ,May 2022,CEE,5129.42745,-553.49208,2136.48137,2561.36119,957.5574,189.02029569892474,0,17.93225806451613,NA,NA,0,1,10701777,NA,NA,NA,131.5,NA
CZ,Jun 2022,CEE,4910.64497,-1149.82877,2237.4399,2889.64597,890.22784,224.9646111111111,0,22.316666666666666,NA,NA,0,1,10701777,NA,NA,NA,133.5,NA
CZ,Jul 2022,CEE,4645.54217,-1479.97628,2336.71361,2831.79164,918.33344,319.6414112903226,0,22.045161290322582,NA,NA,0,1,10701777,NA,NA,NA,135.2,NA
CZ,Aug 2022,CEE,4765.82869,-1374.30414,2110.22367,3108.264535,869.989575,476.72727150537634,0,NA,NA,NA,NA,NA,10701777,NA,NA,NA,135.6,NA
CZ,Sep 2022,CEE,4857.32645,-1515.11874,2479.65303,3039.10313,805.36772,364.4497083333333,0,NA,NA,NA,NA,NA,10701777,NA,NA,NA,136.8,NA
CZ,Oct 2022,CEE,3010.48866,-673.4031,1459.5946,1741.109965,462.534175,189.7089207048458,0,NA,NA,NA,NA,NA,10701777,NA,NA,NA,NA,NA
DE,Jan 2019,CWE,185723.3292,0,27267.550511,146753.958277,84532.54895,49.413844086021506,1,0.6589513758373091,2.89479070719476,-1.9446073672916775,1,0,83155031,529.89,0,NA,103.4,NA
DE,Feb 2019,CWE,165397.12926,0,24769.127008,126813.640082,72958.044349,42.814613095238094,1,3.9126027104898093,9.04373831775701,-0.5308375275688515,1,0,83155031,376.06,0,NA,103.9,NA
DE,Mar 2019,CWE,174678.53771,0,26870.463676,106452.379915,101240.628362,30.614852150537633,1,6.577890613666038,10.887479466119098,2.3647583414484137,0,1,83155031,336.97,0,NA,104.4,NA
DE,Apr 2019,CWE,157897.71473,0,22733.394332,105746.265453,80403.341232,36.97281944444445,1,9.582583092124963,15.349549501801993,3.694761350407451,0,1,83155031,237.95,0,NA,105.4,NA
DE,May 2019,CWE,162478.34478,0,18436.906806,98028.699838,78519.707213,37.83208333333334,1,10.945155019924192,15.996577004491714,5.6003659793814435,0,1,83155031,201.98,0,NA,105.7,NA
DE,Jun 2019,CWE,152501.40502,0,18278.866963,87416.994847,76421.711892,32.50445833333333,1,19.638898999090085,26.15685748039953,12.67187047659894,0,1,83155031,4.22,17.47,NA,106,NA
DE,Jul 2019,CWE,163743.44049,0,21742.618236,105926.686097,72670.748686,39.71306451612903,1,18.939076307181566,24.92814396100192,12.969421145283215,0,1,83155031,16.58,19.3,NA,106.4,872136
DE,Aug 2019,CWE,158194.5546,0,21893.937745,103662.430281,68805.947785,36.81869623655914,1,19.0199483883533,25.253189507993174,13.196322314049587,0,1,83155031,3.48,8.82,NA,106.3,NA
DE,Sep 2019,CWE,157662.77035,0,23143.059768,102233.607617,73723.232797,35.76566666666667,1,14.09313099844229,19.390316036728596,8.92540773904701,1,0,83155031,86.66,0.46,NA,106.2,NA
DE,Oct 2019,CWE,169254.41207,0,26939.762439,121462.677461,79453.183146,36.94754032258064,1,10.815958997279441,15.043695483870968,7.018607647119448,1,0,83155031,198.22,0,NA,106.3,879176
DE,Nov 2019,CWE,172005.32561,0,25822.576655,133827.997534,66875.129967,41.00483333333333,1,5.239333333333334,8.054270500532482,2.351901292346966,1,0,83155031,373.64,0,NA,105.4,NA
DE,Dec 2019,CWE,169611.82139,0,26073.24219,110298.956854,87693.25847,31.97061827956989,1,3.7480709426627796,6.530648908161686,0.8140500979280487,1,0,83155031,435.16,0,NA,106,NA
DE,Jan 2020,CWE,181259.28698,0,23235.541679,119361.650645,90918.732935000007,34.97870967741935,1,3.4614752104315674,6.3364712572373865,0.36313806451612907,1,0,83155031,445.18,0,25.3,105.1,874257
DE,Feb 2020,CWE,172413.34754,0,20656.588718,83076.957636,109622.63211399999,21.91183908045977,1,5.294932695805832,8.65072895957588,1.9827479737553069,1,0,83155031,357.49,0,NA,105.7,NA
DE,Mar 2020,CWE,171397.37912,0,21624.007462,92787.556235,97034.214823,22.519314516129032,1,5.31483548481025,9.976613734790678,0.6207700622844495,0,1,83155031,381.55,0,NA,105.8,NA
DE,Apr 2020,CWE,146031.43737,0,18897.486708,69266.553672,83723.978429,17.049194444444446,1,10.385466399197593,17.277900905700587,3.1375106382978726,0,1,83155031,226.14,0,NA,106.2,800058
DE,May 2020,CWE,148395.07726,0,17150.44957,73713.873449,80626.686959,17.604879032258065,1,11.952631324134593,17.800354774024374,5.51799794661191,0,1,83155031,175.98,0,NA,106.2,NA
DE,Jun 2020,CWE,145862.05617,0,18614.620155,86111.549115,71784.189331,26.229166666666668,1,16.81458657172943,22.13665707893896,11.377080563679874,0,1,83155031,33.81,0.58,NA,106.9,NA
DE,Jul 2020,CWE,153800.27789,0,16926.226835,91761.64115,77980.159878,30.07494623655914,1,17.754567505942852,23.62886953833471,11.5606461237718,0,1,83155031,18.03,1.02,NA,106.4,855201
DE,Aug 2020,CWE,154032.93107,0,22383.399125,101390.244603,72442.364085,34.88970430107527,1,19.909190159638992,25.955219271155034,14.126347705431934,0,1,83155031,6.56,23.67,NA,106.2,NA
DE,Sep 2020,CWE,154727.55688,0,21167.707867,106787.91198,66936.917364,43.67809722222222,1,14.882181490384616,21.040373891337833,9.129534365719135,1,0,83155031,76.01,0.14,NA,105.8,NA
DE,Oct 2020,CWE,170615.63641,0,20511.029042,108743.592007,87772.400658,33.955900537634406,1,10.203338686912932,13.636183497600497,6.932864502833591,1,0,83155031,222.86,0,NA,105.8,868741
DE,Nov 2020,CWE,170826.50779,0,19126.783542,125403.483947,72698.170655,38.79651388888889,1,6.18973673592899,9.66375214041096,2.837349075755957,1,0,83155031,340.3,0,NA,104.7,NA
DE,Dec 2020,CWE,171804.26424,0,23362.838451,127964.472835,70959.008524,43.54505376344086,1,3.0845446137370396,5.2669213691982035,0.7615000000000001,1,0,83155031,457.12,0,NA,105.3,NA
DE,Jan 2021,CWE,182508.8997,0,23703.748621,135614.867132,70460.035859,52.793198924731186,1,0.6736048265460031,2.8274529032258067,-1.6703442234360508,1,0,83155031,530.5,0,NA,106.8,870722
DE,Feb 2021,CWE,166871.28591,0,21375.880984,109870.756444,73458.838671,48.70690476190476,1,1.8591644204851754,6.280801784284571,-2.3291709489551216,1,0,83155031,445.33,0,NA,107.4,NA
DE,Mar 2021,CWE,179601.9352,0,22031.157774,114831.70711,85391.231436,47.18168010752688,1,4.777157828344088,9.765790150774457,0.18176120016440608,0,1,83155031,392.66,0,NA,107.9,NA
DE,Apr 2021,CWE,164200.07553,0,20584.189322,103654.571235,82520.185553,53.657152777777775,1,6.082930619610989,11.361284491466852,0.8175009289240406,0,1,83155031,347.14,0,NA,108.4,889123
DE,May 2021,CWE,160931.97838,0,21120.088243,81630.858575,89998.223828,53.33150537634408,1,10.667861853353525,15.52268504180861,5.901494460190673,0,1,83155031,211.34,0,NA,108.7,NA
DE,Jun 2021,CWE,157934.00755,0,19772.375713,100426.197437,71794.030864,74.13072222222222,1,18.87570004029009,24.659522282782945,12.932757148954332,0,1,83155031,7.23,10.34,NA,109.1,NA
DE,Jul 2021,CWE,162452.91637,0,22076.860204,96530.039279,73241.145155,81.29489247311828,1,18.319554841223457,23.511882620376113,13.369974725331408,0,1,83155031,3.59,0.83,NA,109.7,909431
DE,Aug 2021,CWE,157628.60206,0,23175.892757,87320.388242,77679.570004,82.81185483870968,1,16.422432222330194,21.388518423086836,11.990445564931056,0,1,83155031,22.94,0.36,NA,109.8,NA
DE,Sep 2021,CWE,158056.64368,0,21813.377328,110537.794831,64002.693615,128.33577777777776,1,15.195922057051025,20.633679612167708,10.230088825062497,1,0,83155031,56.85,0,NA,110.1,NA
DE,Oct 2021,CWE,172688.33015,0,21187.650905,104067.861284,84958.929769,139.54338709677418,1,9.627619603835111,14.35506221281429,5.2264793814432995,1,0,83155031,239.78,0,NA,110.7,923239
DE,Nov 2021,CWE,175569.14067,0,22409.991731,130367.979154,65074.070368,176.2458472222222,1,4.884659062358676,7.33999360443426,2.3284307987016444,1,0,83155031,382.27,0,NA,111,NA
DE,Dec 2021,CWE,179617.02418,-8.26,22376.72235,128070.624336,72228.625864,220.89921733288546,1,2.666674785658613,5.005254727704868,0.13920557131802938,1,0,83155031,474.56,0,NA,111.3,NA
DE,Jan 2022,CWE,46272.76,-4049.324,0,24385.27,22092.184,167.8745564516129,1,2.764368095771084,4.997320598864223,0.29672181846296586,1,0,83155031,NA,NA,NA,112.3,942756
DE,Feb 2022,CWE,42372.354,-5989.409,0,18088.477,27396.627,128.7774107142857,1,4.484147852793793,7.9824342857142865,1.015038795070744,1,0,83155031,NA,NA,NA,113.3,NA
DE,Mar 2022,CWE,44149.485,-2955.202,0,25120.823,18731.03,251.75978494623655,1,5.1374920774218715,11.337333816150226,-0.6553610164239232,0,1,83155031,NA,NA,NA,116.1,NA
DE,Apr 2022,CWE,40408.903,-3036.93,0,19144.784,21827.282,166.00181944444444,1,7.774499595632835,12.815402767349566,2.6030038552152495,0,1,83155031,NA,NA,NA,116.9,957666
DE,May 2022,CWE,40018.467,-350.423,0,18025.741,20496.948,177.50618279569892,0,14.435050588982845,20.38707535916187,8.141507870753935,0,1,83155031,NA,NA,NA,118.2,NA
DE,Jun 2022,CWE,37495.863,-190.088,0,19263.534,18403.461,218.1820138888889,0,18.29568417868307,24.610197755211118,11.551531483457845,0,1,83155031,NA,NA,NA,118.1,NA
DE,Jul 2022,CWE,38513.276,-1162.832,0,20356.924,20127.398,315.2624865591398,0,19.17366801777604,25.654000310703747,12.38436643747092,0,1,83155031,NA,NA,NA,119,NA
DE,Aug 2022,CWE,39185.235,-230.397,0,22118.407,16884.042,465.51416666666665,0,20.352102921848147,26.799761348897537,13.548249248938154,0,1,83155031,NA,NA,NA,119.5,NA
DE,Sep 2022,CWE,39329.98,-1882.766,0,21364.753,17915.79,344.9385555555556,0,NA,18.57851768246802,8.91580811332904,1,0,83155031,NA,NA,NA,122.1,NA
DE,Oct 2022,CWE,23561.24,-1530.017,0,12048.176,12024.464,173.77066079295153,0,NA,NA,NA,NA,NA,83155031,NA,NA,NA,NA,NA
DK,Jan 2019,NE,3188.27608,-173.43045,0,1275.42905,2186.71353,51.006236559139786,1,2.299677419354839,4.241290322580645,0.36258064516129035,1,0,5840045,497.7,0,NA,101.8,NA
DK,Feb 2019,NE,2766.96794,49.95133,0,929.743805,1870.492565,43.357261904761906,1,4.446428571428572,6.553928571428572,2.3317857142857146,1,0,5840045,376.5,0,NA,102.3,NA
