unit,rmspe_ratio,rank,p_val,n,outcome,treated,CT
HU,9.17862985625247,1,0.041666666666666664,96,IGD,PT,FALSE
IE,1.34688653785554,22,0.9166666666666666,96,IGD,PT,FALSE
IT,5.70500067419441,5,0.20833333333333334,96,IGD,PT,FALSE
LT,4.71119682792964,10,0.4166666666666667,96,IGD,PT,FALSE
LU,5.64031094089056,6,0.25,96,IGD,PT,FALSE
LV,10.6359452773852,20,0.8333333333333334,96,IGD,PT,FALSE
NL,5.0330240696895,7,0.2916666666666667,96,IGD,PT,FALSE
NO,0.784985970197617,24,1,96,IGD,PT,FALSE
PL,1.20454015332198,23,0.9583333333333334,96,IGD,PT,FALSE
PT,4.83368931108073,8,0.3333333333333333,96,IGD,PT,FALSE
RO,1.93216559569521,21,0.875,96,IGD,PT,FALSE
SE,4.73706107495058,9,0.375,96,IGD,PT,FALSE
SI,2.08186415833705,19,0.7916666666666666,96,IGD,PT,FALSE
SK,2.89479518624756,15,0.625,96,IGD,PT,FALSE
AT,1.07027613726038,21,0.875,96,FOOD,PT,FALSE
BE,2.10177204696671,18,0.75,96,FOOD,PT,FALSE
BG,3.06410481184052,10,0.4166666666666667,96,FOOD,PT,FALSE
CZ,5.82041447634643,3,0.125,96,FOOD,PT,FALSE
DE,3.84777495513409,7,0.2916666666666667,96,FOOD,PT,FALSE
DK,3.1190873742059,9,0.375,96,FOOD,PT,FALSE
EE,2.12758973351062,17,0.7083333333333334,96,FOOD,PT,FALSE
GR,0.983323193899078,23,0.9583333333333334,96,FOOD,PT,FALSE
FI,0.799453986558808,24,1,96,FOOD,PT,FALSE
HR,1.82968182556185,19,0.7916666666666666,96,FOOD,PT,FALSE
HU,4.23864224544245,5,0.20833333333333334,96,FOOD,PT,FALSE
IE,2.24440048212862,16,0.6666666666666666,96,FOOD,PT,FALSE
IT,2.31665962136167,15,0.625,96,FOOD,PT,FALSE
LT,1.750950322641,20,0.8333333333333334,96,FOOD,PT,FALSE
LU,9.79495034579264,1,0.041666666666666664,96,FOOD,PT,FALSE
LV,2.38913388207346,14,0.5833333333333334,96,FOOD,PT,FALSE
NL,2.95701359174713,11,0.4583333333333333,96,FOOD,PT,FALSE
NO,1.05885242170082,22,0.9166666666666666,96,FOOD,PT,FALSE
PL,6.09466240194903,2,0.08333333333333333,96,FOOD,PT,FALSE
PT,3.73287304720801,8,0.3333333333333333,96,FOOD,PT,FALSE
RO,4.50158758159614,4,0.16666666666666666,96,FOOD,PT,FALSE
SE,3.9415180685951,6,0.25,96,FOOD,PT,FALSE
SI,2.83381136580695,12,0.5,96,FOOD,PT,FALSE
SK,2.66363049241981,13,0.5416666666666666,96,FOOD,PT,FALSE
AT,15.9468570201,20,0.8333333333333334,96,NRG,PT,FALSE
BE,3.70117582101417,13,0.5416666666666666,96,NRG,PT,FALSE
BG,13.5090093296762,21,0.875,96,NRG,PT,FALSE
CZ,5.25572606375579,9,0.375,96,NRG,PT,FALSE
DE,4.6187740368967,11,0.4583333333333333,96,NRG,PT,FALSE
DK,6.27167546823464,6,0.25,96,NRG,PT,FALSE
EE,6.32599891658031,5,0.20833333333333334,96,NRG,PT,FALSE
GR,12.9699533189556,23,0.9583333333333334,96,NRG,PT,FALSE
FI,8.27680970970813,2,0.08333333333333333,96,NRG,PT,FALSE
HR,2.30081160908121,18,0.75,96,NRG,PT,FALSE
HU,5.123310802748,10,0.4166666666666667,96,NRG,PT,FALSE
IE,8.96859351882086,1,0.041666666666666664,96,NRG,PT,FALSE
IT,16.0527624011346,19,0.7916666666666666,96,NRG,PT,FALSE
LT,6.63077803518198,4,0.16666666666666666,96,NRG,PT,FALSE
LU,7.80140742471982,3,0.125,96,NRG,PT,FALSE
LV,13.3557367574609,22,0.9166666666666666,96,NRG,PT,FALSE
NL,4.42969949595019,12,0.5,96,NRG,PT,FALSE
NO,0.942114780211712,24,1,96,NRG,PT,FALSE
PL,3.48267705542082,14,0.5833333333333334,96,NRG,PT,FALSE
PT,3.27196592645183,15,0.625,96,NRG,PT,FALSE
RO,5.30036916978358,8,0.3333333333333333,96,NRG,PT,FALSE
SE,6.18018522716286,7,0.2916666666666667,96,NRG,PT,FALSE
SI,2.99777292598671,16,0.6666666666666666,96,NRG,PT,FALSE
SK,2.77393892196353,17,0.7083333333333334,96,NRG,PT,FALSE
AT,1.77551535532215,12,0.5,96,IGD_NNRG,PT,FALSE
BE,1.0089052898857,19,0.7916666666666666,96,IGD_NNRG,PT,FALSE
BG,2.04183682467709,7,0.2916666666666667,96,IGD_NNRG,PT,FALSE
CZ,2.57799504225291,5,0.20833333333333334,96,IGD_NNRG,PT,FALSE
DE,1.82495819051045,10,0.4166666666666667,96,IGD_NNRG,PT,FALSE
DK,1.41080572977907,16,0.6666666666666666,96,IGD_NNRG,PT,FALSE
EE,3.90079790113666,1,0.041666666666666664,96,IGD_NNRG,PT,FALSE
GR,1.66952410639137,14,0.5833333333333334,96,IGD_NNRG,PT,FALSE
FI,3.51666865940365,2,0.08333333333333333,96,IGD_NNRG,PT,FALSE
HR,3.09255633289599,4,0.16666666666666666,96,IGD_NNRG,PT,FALSE
HU,13.3316000928861,8,0.3333333333333333,96,IGD_NNRG,PT,FALSE
IE,1.67971694383754,13,0.5416666666666666,96,IGD_NNRG,PT,FALSE
IT,1.62690282583194,15,0.625,96,IGD_NNRG,PT,FALSE
LT,1.30309480361084,17,0.7083333333333334,96,IGD_NNRG,PT,FALSE
LU,0.949425586877955,21,0.875,96,IGD_NNRG,PT,FALSE
LV,0.950764340972724,20,0.8333333333333334,96,IGD_NNRG,PT,FALSE
NL,1.88320583853501,9,0.375,96,IGD_NNRG,PT,FALSE
NO,0.581887510380884,24,1,96,IGD_NNRG,PT,FALSE
PL,2.23754956416555,6,0.25,96,IGD_NNRG,PT,FALSE
PT,1.04048916153207,18,0.75,96,IGD_NNRG,PT,FALSE
RO,0.874297427761868,22,0.9166666666666666,96,IGD_NNRG,PT,FALSE
SE,3.17603606637277,3,0.125,96,IGD_NNRG,PT,FALSE
SI,1.78068773617413,11,0.4583333333333333,96,IGD_NNRG,PT,FALSE
SK,0.837593170375384,23,0.9583333333333334,96,IGD_NNRG,PT,FALSE
AT,2.14842822957771,15,0.625,96,TOT_X_NRG,PT,FALSE
BE,2.26602936079363,13,0.5416666666666666,96,TOT_X_NRG,PT,FALSE
BG,4.4329461429536,6,0.25,96,TOT_X_NRG,PT,FALSE
CZ,4.21192662824366,8,0.3333333333333333,96,TOT_X_NRG,PT,FALSE
DE,4.23399402480044,7,0.2916666666666667,96,TOT_X_NRG,PT,FALSE
DK,1.43879866799875,20,0.8333333333333334,96,TOT_X_NRG,PT,FALSE
EE,1.68912224267828,18,0.75,96,TOT_X_NRG,PT,FALSE
GR,1.02506109077495,21,0.875,96,TOT_X_NRG,PT,FALSE
FI,2.68867175892299,10,0.4166666666666667,96,TOT_X_NRG,PT,FALSE
HR,6.24367940257097,1,0.041666666666666664,96,TOT_X_NRG,PT,FALSE
HU,5.20103725550898,4,0.16666666666666666,96,TOT_X_NRG,PT,FALSE
IE,1.69494686801176,17,0.7083333333333334,96,TOT_X_NRG,PT,FALSE
IT,3.49248171250989,9,0.375,96,TOT_X_NRG,PT,FALSE
LT,2.16397335424794,14,0.5833333333333334,96,TOT_X_NRG,PT,FALSE
LU,6.06962690570662,3,0.125,96,TOT_X_NRG,PT,FALSE
LV,2.48681487261273,11,0.4583333333333333,96,TOT_X_NRG,PT,FALSE
NL,0.932972398891507,22,0.9166666666666666,96,TOT_X_NRG,PT,FALSE
NO,4.77444184204164,5,0.20833333333333334,96,TOT_X_NRG,PT,FALSE
PL,0.360752928633322,24,1,96,TOT_X_NRG,PT,FALSE
PT,1.50465942912793,19,0.7916666666666666,96,TOT_X_NRG,PT,FALSE
RO,6.11172802025506,2,0.08333333333333333,96,TOT_X_NRG,PT,FALSE
SE,1.81730422109881,16,0.6666666666666666,96,TOT_X_NRG,PT,FALSE
SI,2.48040523348087,12,0.5,96,TOT_X_NRG,PT,FALSE
SK,0.890784061586003,23,0.9583333333333334,96,TOT_X_NRG,PT,FALSE
