unit,rmspe_ratio,rank,p_val,n,outcome,treated,CT
LU,8.91919057158009,2,0.08333333333333333,96,IGD,PT,TRUE
LV,9.03347395486567,1,0.041666666666666664,96,IGD,PT,TRUE
NL,6.4112388488734,6,0.25,96,IGD,PT,TRUE
NO,1.6921743697335,22,0.9166666666666666,96,IGD,PT,TRUE
PL,4.92796077618413,13,0.5416666666666666,96,IGD,PT,TRUE
PT,4.16775077975513,15,0.625,96,IGD,PT,TRUE
RO,2.31946884198394,20,0.8333333333333334,96,IGD,PT,TRUE
SE,5.24917948022184,12,0.5,96,IGD,PT,TRUE
SI,3.04582062226599,18,0.75,96,IGD,PT,TRUE
SK,4.58272214400443,14,0.5833333333333334,96,IGD,PT,TRUE
AT,2.03348735164225,14,0.5833333333333334,96,FOOD,PT,TRUE
BE,1.30023572399506,22,0.9166666666666666,96,FOOD,PT,TRUE
BG,1.16833499702698,23,0.9583333333333334,96,FOOD,PT,TRUE
CZ,1.80660010967146,19,0.7916666666666666,96,FOOD,PT,TRUE
DE,1.63503201033829,20,0.8333333333333334,96,FOOD,PT,TRUE
DK,4.43112489731798,4,0.16666666666666666,96,FOOD,PT,TRUE
EE,2.32904277989441,12,0.5,96,FOOD,PT,TRUE
GR,1.9234995261413,17,0.7083333333333334,96,FOOD,PT,TRUE
FI,2.35595747387195,11,0.4583333333333333,96,FOOD,PT,TRUE
HR,2.48309251867646,10,0.4166666666666667,96,FOOD,PT,TRUE
HU,6.79822939022026,2,0.08333333333333333,96,FOOD,PT,TRUE
IE,2.09907784287942,13,0.5416666666666666,96,FOOD,PT,TRUE
IT,3.14477417578292,8,0.3333333333333333,96,FOOD,PT,TRUE
LT,4.54395506958536,3,0.125,96,FOOD,PT,TRUE
LU,8.48941916072012,1,0.041666666666666664,96,FOOD,PT,TRUE
LV,1.92209744816594,18,0.75,96,FOOD,PT,TRUE
NL,2.88187316864004,9,0.375,96,FOOD,PT,TRUE
NO,1.57355754322969,21,0.875,96,FOOD,PT,TRUE
PL,13.146883576638,15,0.625,96,FOOD,PT,TRUE
PT,3.17605217111367,7,0.2916666666666667,96,FOOD,PT,TRUE
RO,12.239272950245,16,0.6666666666666666,96,FOOD,PT,TRUE
SE,3.32253519130139,5,0.20833333333333334,96,FOOD,PT,TRUE
SI,3.28179299313248,6,0.25,96,FOOD,PT,TRUE
SK,0.420166361339841,24,1,96,FOOD,PT,TRUE
AT,14.5416604227574,21,0.875,96,NRG,PT,TRUE
BE,4.2965561480531,14,0.5833333333333334,96,NRG,PT,TRUE
BG,14.9169323710357,20,0.8333333333333334,96,NRG,PT,TRUE
CZ,8.17093779869578,2,0.08333333333333333,96,NRG,PT,TRUE
DE,4.9612665438983,11,0.4583333333333333,96,NRG,PT,TRUE
DK,7.61532646908233,4,0.16666666666666666,96,NRG,PT,TRUE
EE,5.44562710224591,10,0.4166666666666667,96,NRG,PT,TRUE
GR,20.1719230856974,16,0.6666666666666666,96,NRG,PT,TRUE
FI,6.95019231454504,7,0.2916666666666667,96,NRG,PT,TRUE
HR,7.39984354904369,6,0.25,96,NRG,PT,TRUE
HU,6.81160475805441,8,0.3333333333333333,96,NRG,PT,TRUE
IE,11.0084031331866,23,0.9583333333333334,96,NRG,PT,TRUE
IT,17.6692251475195,19,0.7916666666666666,96,NRG,PT,TRUE
LT,7.72204206011252,3,0.125,96,NRG,PT,TRUE
LU,11.7206675067717,22,0.9166666666666666,96,NRG,PT,TRUE
LV,9.38902612656857,1,0.041666666666666664,96,NRG,PT,TRUE
NL,6.01729634533486,9,0.375,96,NRG,PT,TRUE
NO,2.2375810497618,17,0.7083333333333334,96,NRG,PT,TRUE
PL,4.69460969579654,12,0.5,96,NRG,PT,TRUE
PT,1.54675272775719,24,1,96,NRG,PT,TRUE
RO,2.17798381186701,18,0.75,96,NRG,PT,TRUE
SE,7.42119266129781,5,0.20833333333333334,96,NRG,PT,TRUE
SI,4.01839920096724,15,0.625,96,NRG,PT,TRUE
SK,4.36896648123353,13,0.5416666666666666,96,NRG,PT,TRUE
AT,0.869993309070616,21,0.875,96,IGD_NNRG,PT,TRUE
BE,1.06409644636472,19,0.7916666666666666,96,IGD_NNRG,PT,TRUE
BG,1.91714641744876,11,0.4583333333333333,96,IGD_NNRG,PT,TRUE
CZ,2.19569813843968,7,0.2916666666666667,96,IGD_NNRG,PT,TRUE
DE,3.12988627646095,3,0.125,96,IGD_NNRG,PT,TRUE
DK,0.671381841084325,23,0.9583333333333334,96,IGD_NNRG,PT,TRUE
EE,2.48064306202118,5,0.20833333333333334,96,IGD_NNRG,PT,TRUE
GR,2.00350610947169,9,0.375,96,IGD_NNRG,PT,TRUE
FI,2.36165735754047,6,0.25,96,IGD_NNRG,PT,TRUE
HR,3.28167349763545,2,0.08333333333333333,96,IGD_NNRG,PT,TRUE
HU,12.0570849677564,10,0.4166666666666667,96,IGD_NNRG,PT,TRUE
IE,1.79510768344374,14,0.5833333333333334,96,IGD_NNRG,PT,TRUE
IT,1.6131917263728,15,0.625,96,IGD_NNRG,PT,TRUE
LT,1.50918054963544,17,0.7083333333333334,96,IGD_NNRG,PT,TRUE
LU,1.28151565599711,18,0.75,96,IGD_NNRG,PT,TRUE
LV,1.05318960846443,20,0.8333333333333334,96,IGD_NNRG,PT,TRUE
NL,1.81517641657945,13,0.5416666666666666,96,IGD_NNRG,PT,TRUE
NO,2.05287923333163,8,0.3333333333333333,96,IGD_NNRG,PT,TRUE
PL,0.424445674718532,24,1,96,IGD_NNRG,PT,TRUE
PT,0.796195893532845,22,0.9166666666666666,96,IGD_NNRG,PT,TRUE
RO,2.49896517714826,4,0.16666666666666666,96,IGD_NNRG,PT,TRUE
SE,3.53645347741305,1,0.041666666666666664,96,IGD_NNRG,PT,TRUE
SI,1.91004636077249,12,0.5,96,IGD_NNRG,PT,TRUE
SK,1.53239686998381,16,0.6666666666666666,96,IGD_NNRG,PT,TRUE
AT,4.36366158659729,5,0.20833333333333334,96,TOT_X_NRG,PT,TRUE
BE,2.34834901154954,13,0.5416666666666666,96,TOT_X_NRG,PT,TRUE
BG,1.49318940377689,17,0.7083333333333334,96,TOT_X_NRG,PT,TRUE
CZ,4.31747804153302,7,0.2916666666666667,96,TOT_X_NRG,PT,TRUE
DE,3.71821114977104,8,0.3333333333333333,96,TOT_X_NRG,PT,TRUE
DK,1.40712962204494,18,0.75,96,TOT_X_NRG,PT,TRUE
EE,2.20999690836157,14,0.5833333333333334,96,TOT_X_NRG,PT,TRUE
GR,1.36751752503339,19,0.7916666666666666,96,TOT_X_NRG,PT,TRUE
FI,1.66754932226331,16,0.6666666666666666,96,TOT_X_NRG,PT,TRUE
HR,6.57310832662344,4,0.16666666666666666,96,TOT_X_NRG,PT,TRUE
HU,8.83702947718444,2,0.08333333333333333,96,TOT_X_NRG,PT,TRUE
IE,1.84491177584336,15,0.625,96,TOT_X_NRG,PT,TRUE
IT,3.50988014057433,9,0.375,96,TOT_X_NRG,PT,TRUE
LT,0.994792783886944,22,0.9166666666666666,96,TOT_X_NRG,PT,TRUE
LU,7.35552492838,3,0.125,96,TOT_X_NRG,PT,TRUE
LV,2.80144689628153,12,0.5,96,TOT_X_NRG,PT,TRUE
NL,1.30671739571927,20,0.8333333333333334,96,TOT_X_NRG,PT,TRUE
NO,3.39799475407946,10,0.4166666666666667,96,TOT_X_NRG,PT,TRUE
PL,0.75889280911605,23,0.9583333333333334,96,TOT_X_NRG,PT,TRUE
PT,0.752855336544656,24,1,96,TOT_X_NRG,PT,TRUE
RO,8.84390960295057,1,0.041666666666666664,96,TOT_X_NRG,PT,TRUE
SE,1.12015087616428,21,0.875,96,TOT_X_NRG,PT,TRUE
SI,2.82062941651607,11,0.4583333333333333,96,TOT_X_NRG,PT,TRUE
SK,4.35936266111331,6,0.25,96,TOT_X_NRG,PT,TRUE
